,ID,Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,neutral
383,test_record_384,great product great product for price point i bought this because i also have the bissell pet vacuum which is an amazing product for the price point as well only reason i gave it four stars for stairs is that it s not meant for stairs and i have a separate contraption for those i have lived in my house for two years moved in to brand new carpet so i bought this thinking they needed cleaned it did great with my short fibered rug and carpet they were not as dirty as i expected but it did pull lots of dust in areas less traveled and lots of dirt from high traffic areas great product,0,0,0,0,1,0,1,0,0,0,0,0
384,test_record_385,null great smell last quite a while and no allergic reactions for my dog,0,0,0,0,1,0,1,0,0,0,0,0
385,test_record_386,dow drops points in two days as economic woes mount tired of whinning poorly educated clorox injecting moron wee,0,0,0,0,0,0,0,0,0,0,0,0
386,test_record_387,phony clorox the oval office you are a piece of shi can not wait to see you cry when you withdraw from the preidential race will be even more happy when you are no longer a senator you dishonor the federal government by serving in congress phony clorox the oval office you are a piece of shi can not wait to see you cry when you withdraw from the preidential race will be even more happy when you are no longer a senator you dishonor the federal government by serving in congress,0,0,0,0,0,0,1,0,1,0,0,0
387,test_record_388,bissell crosswave all in one wet dry vacuum cleaner and mop for hard floors and area rugs a green i love it it gets the floors clean,0,0,0,0,1,0,1,0,0,0,0,0
388,test_record_389,clever scents this review was collected as part of a promotion i bought this a few weeks ago and love the way it really gives a christmas feel to the room and changes scents too amazing it have very easy to set up it does diffuse slightly artificial smells though,0,0,0,0,1,0,0,0,0,0,0,0
389,test_record_390,hey scrubbing bubbles i can not find any bathroom cleaner anywhere not amazon sam s or wal mart what s up with that,1,0,1,0,0,0,0,0,1,0,0,0
390,test_record_391,i would like to give him a clorox enema and then say it is what it is,1,1,1,0,0,0,0,0,0,0,0,0
391,test_record_392,lysol lavanderia sanitizer additivo crisp linen gram i like it scent is subtle not too strong i do not notice any difference in my clothes but it gives peace of mind that clothes are cleaner does it really do anything i do not know will i continue to buy it yep,0,0,0,0,0,0,0,0,0,0,0,0
392,test_record_393,procter and gamble after years of using cotton mops i decided to buy swiffer with sprayer and refill pads when i spray a spot push swiffer forward than back it leaves all of the dirt behind i hate swiffer and plan to go back to a cotton or paper rinseable mop user have recommendation do not waste money on swiffer,1,0,1,0,0,0,0,0,1,0,0,0
393,test_record_394,not as good as gel cleaners does not really clean and gets real mushy and falls apart after a while no scent to speak of,0,0,0,0,0,0,0,0,0,0,0,0
394,test_record_395,your self anointed king is not only killing our democracy and the very foundation of why this nation was formed but he have engaging in genocide before our eyes and you say that democrats are destroying america have a swig of clorox all will be fine,0,0,1,0,0,0,0,0,0,0,0,0
395,test_record_396,fauciliedpeopledied wrong buck stops at potus potus lied and claimed it was a flu then said that it will be gone by easter gave ventilators to republican led states and not dem led suggested clorox or uv light in veins no trump lied people died of them,1,0,1,0,0,0,0,0,0,0,0,0
396,test_record_397,would go by easyjet jet wizzair b a lufthansa any one but you but you have stolen my money ryanair refunds ryanair ceo pikeys thieves supported in this fraud by anything happening with,1,0,1,0,0,0,0,0,0,0,0,0
397,test_record_398,rt over dead day zero empathy from trumpgop trump suggests clorox trump owes millions to china bank white nationalist miller halting immigration trump asking bailouts for himself mcconnell suggests state bankruptcies trump lies evil trumpsenate rt over dead day zero empathy from trumpgop trump suggests clorox trump owes millions to china bank white nationalist miller halting immigration trump asking bailouts for himself mcconnell suggests state bankruptcies trump lies evil trumpsenate,1,0,1,0,0,0,0,0,0,0,0,0
398,test_record_399,all offerup letgo craigslist miles ebay amazon deals read first page protein all are brand new sealed and global versions redmi a gb and redmi c gb and redmi c gb and redmi gb and note gb and note gb and note s gb and note s gb and note pro gb and note pro gb and mi note lite gb and mi band and high quality tempered glass freebie for most models stock available in lagos abuja and minna nationwide deliveries available escrow allowed call or whatsapp ain deal very mint samsung s grin gb gb phone only reverse wireless charging k very mint iphone x fu complete accessories with box k iphone xr gb fu phone only has a scuff at the bezel k hp pavilion core i th gen gb tb hdd touchscreen keyboard light fhd display x k brand new sealed hp pavilion corei th gen gb ssd gb optane memory price k,0,0,1,0,0,0,0,0,0,0,0,0
399,test_record_400,trump meh at least nazis could keep the trains running on time and they had a distinct scapegoat instead of a general all of you die and i make money quote he was obviously talking about uv light but let pron keep shitting ourselves into a retard coma because trump said the word injection a uv light injection ya that s not crazy at all fuck it i am gunna go smoke the lysol crack my instincts told me to make a month ago under my led plant light that has uv or ir does not matter close enough,1,0,1,0,0,0,0,0,0,0,0,0
